t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
32.15,0.5040709168846816,1,1.020170515210109,0.9682551362856074,1.0,0.9715035818072373,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.2,0.504210135965621,1,1.0203604770087553,0.9672733448031352,1.0,0.9705290482406617,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.25,0.5043496661098426,1,1.0205406115581972,0.9662897028235017,1.0,0.969552337231111,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.300000000000004,0.5044894932906918,1,1.0207109008451298,0.9653043087100851,1.0,0.9685735469651661,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.35,0.5046296034886196,1,1.0208713278407664,0.9643172610014757,1.0,0.9675927755796713,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.4,0.5047699826815409,1,1.0210218765025412,0.9633286584016219,1.0,0.9666101212292223,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.45,0.5049106167944646,1,1.0211625317757131,0.9623385997699596,1.0,0.9656256824387566,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.5,0.5050514917527458,1,1.0212932795948726,0.9613471841115272,1.0,0.9646395577307885,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.550000000000004,0.5051925934757421,1,1.0214141068853462,0.9603545105670642,1.0,0.963651845669814,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.6,0.5053339078287524,1,1.0215250015645059,0.9593606784030978,1.0,0.9626626451987417,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.65,0.5054754206778883,1,1.0216259525429758,0.9583657870020162,1.0,0.9616720552547903,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.7,0.5056171178848647,1,1.0217169497257426,0.9573699358521306,1.0,0.9606801748059557,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.75,0.5057589852597347,1,1.0217979840131637,0.956373224537726,1.0,0.9596871031818656,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.800000000000004,0.5059010086163195,1,1.0218690473018779,0.9553757527291032,1.0,0.9586929396857725,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.85,0.5060431737673917,1,1.0218738164422432,0.9552978249244568,1.0,0.9576977836282667,-0.06655687967991085,1.0046963026792064,dt,0.0015614720537786152,-0.1799890503083941
32.9,0.5061460291358066,1,1.0218805887505436,0.9551680152010676,1.0,0.9569777960493622,-0.06655687967991085,1.0046963026792064,dt,0.002599725250567542,-0.16961528654563357
32.95,0.5062235911669039,1,1.0218888550454912,0.954978728436968,1.0,0.9564348618316818,-0.06655687967991085,1.0046963026792064,dt,0.003789343515465969,-0.1588190448210018
33.0,0.5062859968776098,1,1.021897894689683,0.9547256393653158,1.0,0.9559980218567401,-0.06655687967991085,1.0046963026792064,dt,0.0050650091157599456,-0.14797399412099418
33.050000000000004,0.5063405275483304,1,1.021906916812295,0.954406959503134,1.0,0.9556163071616961,-0.06655687967991085,1.0046963026792064,dt,0.006376150978658635,-0.13733576098193614
33.1,0.5063923567246112,1,1.0219151534570818,0.9540227851987692,1.0,0.9552535029277299,-0.06655687967991085,1.0046963026792064,dt,0.007685251809839307,-0.12707369828820553
33.15,0.5064451017591198,1,1.0219219145319356,0.9535745581017353,1.0,0.9548842876861698,-0.06655687967991085,1.0046963026792064,dt,0.008965561725816605,-0.11729453942293216
33.2,0.5065012330137515,1,1.021926615193579,0.9530646380621965,1.0,0.9544913689037479,-0.06655687967991085,1.0046963026792064,dt,0.010198834108722434,-0.10805996750538185
33.25,0.5065623786200909,1,1.0219287847483112,0.9524959754537728,1.0,0.9540633496593721,-0.06655687967991085,1.0046963026792064,dt,0.011373334940764028,-0.09939962482676679
33.300000000000004,0.5066295517963151,1,1.0219201236617304,0.9449959804547359,1.0,0.9535931374258028,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.09090491306999604
33.35,0.5069980013684157,1,1.0218773734623212,0.9374961022943622,1.0,0.9510139904210988,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.08281804047939505
33.4,0.5075773394249405,1,1.0218035674575319,0.9299964654582442,1.0,0.9469586240254244,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.07520975464707429
33.45,0.508304289063414,1,1.021701559748747,0.9224971591951724,1.0,0.9418699765561103,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.06811261669738819
33.5,0.5091345526565183,1,1.0215740128122413,0.9149982438216675,1.0,0.9360581314043797,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.061534372053368175
33.550000000000004,0.5100371192654563,1,1.0214233944633984,0.9074997563666543,1.0,0.9297401651418139,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.05546682365943321
33.6,0.5109902796314344,1,1.021251980856379,0.9000017154641698,1.0,0.9230680425799667,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.049891748571887974
33.65,0.5119788365040591,1,1.0210618632835349,0.8925041254974875,1.0,0.9161481444715941,-0.06655687967991085,1.0046963026792064,dt,0.15,-0.04478486534179438
