path,seed,s_final,err_real_mean,err_dos_mean,err_fdi_mean,time_in_dt_ratio,tube_violations,dos_windows,fdi_windows
freehand_20250908_111405_11,232854392,0.7859058062439697,0.045041558388038076,1.2557237913284658,1.2627565228620636,0.6633333333333333,58,5,6
freehand_20250908_111405_11,40767736,0.7912707101643297,0.045871478189568174,1.67743177436855,0.7049376355952743,0.6029166666666667,4,6,5
freehand_20250908_111405_11,198830337,0.8971963657099535,0.040152146788965656,2.294807886538595,1.2185412238427114,0.7233333333333334,59,6,6
freehand_20250908_111405_11,166972354,0.65393956990955,0.054749518114368755,2.2668360636478657,0.35415885523772583,0.445,44,5,3
freehand_20250908_111405_11,143891519,0.8034055248539859,0.04680799993415179,1.0447224028897226,0.5579241184153133,0.58125,1,5,5
freehand_20250908_111405_11,668689195,0.7654322479360209,0.04235236480184081,1.0047959533268083,1.3740303698143919,0.5633333333333334,0,6,5
freehand_20250908_111405_11,614623594,0.6508503878321064,0.03508828158683993,0.7647504590362924,1.36413368087738,0.47458333333333336,0,3,6
freehand_20250908_111405_11,262215351,0.699905981804425,0.047969274809012016,1.8367324841726118,1.0581207081919388,0.5116666666666667,0,5,5
freehand_20250908_111405_11,731917448,0.6939665985790903,0.03349525816859933,1.2019629321982048,0.5391640298329994,0.25458333333333333,31,1,3
freehand_20250908_111405_11,566058513,0.696868308715862,0.059816234936992244,1.3053159192757353,1.0247929874197594,0.62125,0,6,5
